MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	20.018066	s	4/15/2019 3:12:21 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
11.981801	843.70959	24.084961
11.983049	840.38409	24.094727
11.982791	847.27307	24.104492
11.984835	848.922	24.114258
11.984883	854.68201	24.124023
11.986498	856.3728	24.133789
11.986272	849.96063	24.143555
11.988094	843.22717	24.15332
11.989228	841.97772	24.163086
11.989289	847.78168	24.172852
11.989146	856.26575	24.182617
11.991821	858.75018	24.192383
11.991767	849.9375	24.202148
11.993155	844.10944	24.211914
11.992705	844.46838	24.22168
11.993924	847.30103	24.231445
11.994123	854.21387	24.241211
11.996313	857.82855	24.250977
11.996195	857.86194	24.260742
11.997931	850.38184	24.270508
11.998177	842.58777	24.280273
11.998948	848.56555	24.290039
12.000467	854.61633	24.299805
12.000493	860.17517	24.30957
12.001365	859.32709	24.319336
12.003195	848.62781	24.329102
12.003174	848.75134	24.338867
12.004393	846.50824	24.348633
12.004668	853.37555	24.358398
12.004831	858.284	24.368164
12.005968	858.49243	24.37793
12.006302	859.15167	24.387695
12.008138	848.17303	24.397461
12.007812	847.79272	24.407227
12.009535	851.68805	24.416992
12.010571	857.6673	24.426758
12.011663	861.61353	24.436523
12.011942	857.62146	24.446289
12.012963	853.92871	24.456055
12.013131	853.67084	24.46582
12.014986	850.67139	24.475586
12.015961	855.52332	24.485352
12.017457	861.10187	24.495117
12.016864	863.05396	24.504883
12.018127	858.75	24.514648
12.018023	853.42499	24.524414
12.019966	850.94427	24.53418
12.020131	856.1366	24.543945
12.021879	860.79382	24.553711
12.022531	860.44336	24.563477
12.022966	859.71735	24.573242
12.023314	857.3891	24.583008
12.024741	854.91388	24.592773
12.025743	851.81879	24.602539
12.025436	858.52832	24.612305
12.027795	866.29651	24.62207
12.027022	865.36285	24.631836
12.028489	861.26459	24.641602
12.028953	851.8327	24.651367
12.029434	854.34894	24.661133
12.031818	860.33337	24.670898
12.031805	860.17682	24.680664
12.031968	865.92511	24.69043
12.03255	863.01221	24.700195
12.034408	857.69916	24.709961
12.03487	853.72388	24.719727
12.03656	853.87628	24.729492
12.036788	863.22058	24.739258
12.037646	867.90784	24.749023
12.039295	865.48108	24.758789
12.039333	859.625	24.768555
12.040315	853.14099	24.77832
12.040362	857.2536	24.788086
12.042191	859.36115	24.797852
12.042472	867.85034	24.807617
12.043029	869.086	24.817383
12.044358	864.49036	24.827148
12.044537	857.72699	24.836914
12.045012	853.08478	24.84668
12.046702	860.18982	24.856445
12.047274	869.43433	24.866211
12.047841	870.34015	24.875977
12.048625	866.58197	24.885742
12.05034	860.72943	24.895508
12.050974	856.72717	24.905273
12.051676	858.04242	24.915039
12.051771	865.68207	24.924805
12.052038	869.07037	24.93457
12.055053	872.84357	24.944336
12.054528	865.43353	24.954102
12.05636	857.83069	24.963867
12.056317	859.56122	24.973633
12.056797	864.50665	24.983398
12.058207	874.18463	24.993164
12.058668	871.87067	25.00293
12.059611	866.6814	25.012695
12.059737	863.80884	25.022461
12.06054	860.29803	25.032227
12.061031	864.38647	25.041992
12.063149	868.5899	25.051758
12.063353	872.45569	25.061523
12.064001	873.40643	25.071289
12.064048	862.81525	25.081055
12.066381	861.276	25.09082
12.066369	862.57758	25.100586
12.066668	868.31451	25.110352
12.06821	873.92548	25.120117
12.068306	870.63428	25.129883
12.069369	870.02826	25.139648
12.070798	866.16937	25.149414
12.071718	862.94434	25.15918
12.072428	865.74585	25.168945
12.073416	871.00006	25.178711
12.074625	876.13184	25.188477
12.074317	872.36151	25.198242
12.075516	867.5152	25.208008
12.078064	863.60309	25.217773
12.077468	863.60437	25.227539
12.078197	871.005	25.237305
12.078146	872.57361	25.24707
12.08035	874.43011	25.256836
12.080501	873.53888	25.266602
12.081555	865.51105	25.276367
12.082113	863.12219	25.286133
12.083341	867.89465	25.295898
12.082384	874.3736	25.305664
12.085232	878.17383	25.31543
12.086184	874.86243	25.325195
12.085909	865.61334	25.334961
12.087771	864.35175	25.344727
12.087011	868.98169	25.354492
12.088593	872.03302	25.364258
12.089645	877.59747	25.374023
12.090384	877.59979	25.383789
12.091867	874.81372	25.393555
12.092382	867.26917	25.40332
12.092391	862.37738	25.413086
12.09406	872.71124	25.422852
12.094251	879.59308	25.432617
12.095554	878.89581	25.442383
12.096146	872.92633	25.452148
12.097021	867.74817	25.461914
12.097431	868.80524	25.47168
12.098102	869.52386	25.481445
12.099484	876.98083	25.491211
12.099383	881.42627	25.500977
12.100863	879.58496	25.510742
12.101358	873.76532	25.520508
12.102627	865.76428	25.530273
12.102758	867.62054	25.540039
12.103027	878.06018	25.549805
12.104931	880.65717	25.55957
12.106756	880.65936	25.569336
12.10703	873.65161	25.579102
12.107373	869.97687	25.588867
12.108262	869.75519	25.598633
12.109591	874.12231	25.608398
12.109624	880.11865	25.618164
12.110552	884.58453	25.62793
12.112344	877.88184	25.637695
12.11254	870.38641	25.647461
12.112988	869.86725	25.657227
12.11376	872.5639	25.666992
12.114119	880.91852	25.676758
12.115139	882.60309	25.686523
12.115634	879.58087	25.696289
12.117921	877.34009	25.706055
12.117965	873.2915	25.71582
12.118301	872.86475	25.725586
12.11998	876.40485	25.735352
12.12083	883.52045	25.745117
12.122534	885.09277	25.754883
12.121732	875.97113	25.764648
12.122785	876.22144	25.774414
12.12339	872.30023	25.78418
12.125845	877.32117	25.793945
12.12582	882.97961	25.803711
12.126283	880.93408	25.813477
12.126278	883.72083	25.823242
12.127754	878.47131	25.833008
12.128019	875.18353	25.842773
12.129295	874.86926	25.852539
12.130891	878.49878	25.862305
12.130687	886.96735	25.87207
12.131513	884.11621	25.881836
12.133321	881.30566	25.891602
12.132858	875.51099	25.901367
12.134302	873.49786	25.911133
12.134339	880.74115	25.920898
12.135512	881.66748	25.930664
12.13666	886.18604	25.94043
12.13754	886.85681	25.950195
12.1384	879.21393	25.959961
12.139003	873.98175	25.969727
12.139793	875.01331	25.979492
12.141607	882.90894	25.989258
12.141429	889.0968	25.999023
12.141583	887.61548	26.008789
12.142722	881.04584	26.018555
12.144418	876.18066	26.02832
12.145848	876.73724	26.038086
12.145984	880.70258	26.047852
12.147097	886.1629	26.057617
12.147655	888.56018	26.067383
12.147717	885.17877	26.077148
12.14887	878.33881	26.086914
12.149305	873.56696	26.09668
12.151888	880.35596	26.106445
12.151007	887.38361	26.116211
12.152731	890.32544	26.125977
12.152336	887.25238	26.135742
12.152576	879.14563	26.145508
12.154201	878.26544	26.155273
12.155399	877.34351	26.165039
12.157035	886.59528	26.174805
12.157262	889.87415	26.18457
12.15782	890.63409	26.194336
12.158354	886.32458	26.204102
12.159616	875.63019	26.213867
12.161137	877.39941	26.223633
12.160765	885.60864	26.233398
12.161946	889.47217	26.243164
12.162811	892.25586	26.25293
12.164385	885.30774	26.262695
12.16429	881.98419	26.272461
12.165632	878.6532	26.282227
12.165872	881.30658	26.291992
12.166764	887.26379	26.301758
12.168029	892.00928	26.311523
12.168271	891.79907	26.321289
12.168938	882.81879	26.331055
12.169785	880.23492	26.34082
12.170172	882.38287	26.350586
12.171389	886.763	26.360352
12.173015	889.80548	26.370117
12.172524	890.0694	26.379883
12.174056	888.90491	26.389648
12.174901	885.79803	26.399414
12.175427	880.46289	26.40918
12.176903	883.25787	26.418945
12.177593	890.77271	26.428711
12.178389	893.68256	26.438477
12.179238	891.36652	26.448242
12.180365	887.28998	26.458008
12.180891	879.95404	26.467773
12.181529	885.25378	26.477539
12.181437	889.69849	26.487305
12.182639	891.00195	26.49707
12.184164	894.42267	26.506836
12.184668	891.08167	26.516602
12.1861	885.05243	26.526367
12.187002	883.09888	26.536133
12.186908	884.91626	26.545898
12.188523	894.03967	26.555664
12.188478	894.32953	26.56543
12.189221	892.42462	26.575195
12.190841	885.90216	26.584961
12.190641	882.47778	26.594727
12.192439	888.02167	26.604492
12.193892	888.23071	26.614258
12.193873	894.71552	26.624023
12.19438	896.32684	26.633789
12.194386	890.23206	26.643555
12.196016	884.30695	26.65332
12.196871	880.47821	26.663086
12.197664	890.38214	26.672852
12.198785	896.52679	26.682617
12.199256	897.31531	26.692383
12.199308	892.52856	26.702148
12.201595	885.3786	26.711914
12.202654	885.36176	26.72168
12.202443	886.74585	26.731445
12.203596	893.39197	26.741211
12.202832	899.20221	26.750977
12.206053	897.63885	26.760742
12.206505	889.3233	26.770508
12.206215	882.72064	26.780273
12.207155	885.48077	26.790039
12.208856	894.73431	26.799805
12.20899	898.82727	26.80957
12.210496	896.33478	26.819336
12.211074	889.88269	26.829102
12.211291	889.03436	26.838867
12.212031	884.10095	26.848633
12.213121	892.48694	26.858398
12.214973	896.39563	26.868164
12.215363	898.84338	26.87793
12.216283	895.15417	26.887695
12.217009	885.84222	26.897461
12.21758	887.17499	26.907227
12.217139	890.85706	26.916992
12.219354	896.58966	26.926758
12.22036	899.39526	26.936523
12.220765	894.09021	26.946289
12.220904	892.77814	26.956055
12.222132	886.42883	26.96582
12.222042	888.13245	26.975586
12.224565	892.65955	26.985352
12.22422	898.78247	26.995117
12.22582	901.07922	27.004883
12.225596	892.62567	27.014648
12.227848	889.37598	27.024414
12.227735	889.17358	27.03418
12.22905	891.5188	27.043945
12.229715	897.54352	27.053711
12.229648	897.53375	27.063477
12.231784	897.47675	27.073242
12.231784	894.89069	27.083008
12.232809	889.02167	27.092773
12.232757	891.42279	27.102539
12.234401	895.59827	27.112305
12.233935	900.23718	27.12207
12.235718	900.34479	27.131836
12.23702	894.70636	27.141602
12.237102	890.26154	27.151367
12.238956	889.99799	27.161133
12.239596	895.44061	27.170898
12.240134	897.0639	27.180664
12.241369	901.27716	27.19043
12.241978	899.03351	27.200195
12.243247	895.45032	27.209961
12.243567	889.01031	27.219727
12.244468	890.26355	27.229492
12.245512	898.86053	27.239258
12.244968	901.8302	27.249023
12.246449	902.42566	27.258789
12.247319	894.29669	27.268555
12.247957	890.08044	27.27832
12.249462	891.58606	27.288086
12.248791	892.42126	27.297852
12.251214	902.90521	27.307617
12.251226	904.84082	27.317383
12.251817	901.18738	27.327148
12.252313	893.22809	27.336914
12.255033	887.56769	27.34668
12.254432	895.52155	27.356445
12.25536	902.65924	27.366211
12.256492	902.11267	27.375977
12.257126	900.84711	27.385742
12.257422	894.75055	27.395508
12.257625	891.8645	27.405273
12.259561	892.42566	27.415039
12.259299	898.32941	27.424805
12.261844	904.802	27.43457
12.26255	906.61115	27.444336
12.263474	898.43091	27.454102
12.263821	891.46741	27.463867
12.264682	891.08612	27.473633
12.26473	898.86328	27.483398
12.265316	903.46521	27.493164
12.266899	904.98962	27.50293
12.267998	899.66144	27.512695
12.268936	896.3783	27.522461
12.268535	890.88995	27.532227
12.269905	896.04352	27.541992
12.271267	900.25006	27.551758
12.271438	906.38123	27.561523
12.272142	903.70209	27.571289
12.273275	895.78711	27.581055
12.274684	894.13483	27.59082
12.274825	895.57373	27.600586
12.276103	900.25452	27.610352
12.27589	902.52246	27.620117
12.27697	903.27686	27.629883
12.279346	902.36926	27.639648
12.279859	895.98566	27.649414
12.279428	895.09888	27.65918
12.280438	897.07727	27.668945
12.281278	903.73444	27.678711
12.281919	908.354	27.688477
12.283905	902.48224	27.698242
12.283884	898.59027	27.708008
12.284601	895.60522	27.717773
12.285322	896.6106	27.727539
12.286297	902.30579	27.737305
12.287002	902.46466	27.74707
12.288425	904.23035	27.756836
12.288814	902.88922	27.766602
12.290067	896.60419	27.776367
12.291049	893.67566	27.786133
12.291092	900.29889	27.795898
12.291668	905.13153	27.805664
12.29226	907.21161	27.81543
12.293195	904.19086	27.825195
12.294913	899.08148	27.834961
12.296287	896.12329	27.844727
12.296461	897.1571	27.854492
12.29796	900.9837	27.864258
12.298223	906.50641	27.874023
12.298048	908.54736	27.883789
12.298989	902.03998	27.893555
12.300261	894.38391	27.90332
12.300036	895.13196	27.913086
12.300744	902.84601	27.922852
12.302266	907.19153	27.932617
12.303592	908.03632	27.942383
12.304885	903.64575	27.952148
12.305915	898.30823	27.961914
12.305578	898.84839	27.97168
12.305955	897.26843	27.981445
12.307209	907.07654	27.991211
12.308741	909.84308	28.000977
12.30941	907.17694	28.010742
12.309428	900.68707	28.020508
12.310527	892.72595	28.030273
12.311948	899.29169	28.040039
12.31184	906.36316	28.049805
12.313006	910.23157	28.05957
12.313622	909.47876	28.069336
12.314412	904.32996	28.079102
12.316159	900.72925	28.088867
12.315403	895.61182	28.098633
12.317106	901.49512	28.108398
12.318176	910.38354	28.118164
12.318774	910.32312	28.12793
12.319755	907.86755	28.137695
12.321092	897.26544	28.147461
12.320526	897.35736	28.157227
12.322096	904.05835	28.166992
12.323485	907.80402	28.176758
12.3238	910.58557	28.186523
12.325365	907.8067	28.196289
12.324807	905.07318	28.206055
12.325895	899.52222	28.21582
12.327349	900.48553	28.225586
12.329377	904.37793	28.235352
12.329202	910.53149	28.245117
12.330131	910.78607	28.254883
12.330194	904.1571	28.264648
12.331441	901.90332	28.274414
12.33227	900.82544	28.28418
12.331893	905.14594	28.293945
12.333134	908.41858	28.303711
12.334018	909.03735	28.313477
12.335176	910.1889	28.323242
12.334927	903.23065	28.333008
12.33578	901.22394	28.342773
12.337577	899.98291	28.352539
12.337979	907.20593	28.362305
12.339942	913.79108	28.37207
12.340301	908.4939	28.381836
12.341203	907.16888	28.391602
12.342731	902.20685	28.401367
12.342191	902.38733	28.411133
12.343597	905.46191	28.420898
12.344788	906.18134	28.430664
12.345398	913.46039	28.44043
12.345531	910.89032	28.450195
12.34685	903.27496	28.459961
12.346803	899.91681	28.469727
12.347242	900.72919	28.479492
12.348722	909.72357	28.489258
12.350132	912.8866	28.499023
12.351711	911.14697	28.508789
12.351832	905.8045	28.518555
12.351283	902.87	28.52832
12.353623	902.26776	28.538086
12.355247	903.89587	28.547852
12.354337	912.14673	28.557617
12.356586	916.22687	28.567383
12.356131	910.92712	28.577148
12.357324	903.59546	28.586914
12.356995	900.599	28.59668
12.358149	904.74707	28.606445
12.359219	912.17297	28.616211
12.361057	915.39056	28.625977
12.361642	911.71796	28.635742
12.362304	906.32013	28.645508
12.363697	903.22461	28.655273
12.363524	901.6048	28.665039
12.364068	909.51886	28.674805
12.365446	915.19012	28.68457
12.366013	915.26221	28.694336
12.366747	908.47705	28.704102
12.369658	900.39441	28.713867
12.369102	903.01019	28.723633
12.368739	907.60687	28.733398
12.37008	914.13385	28.743164
12.370706	913.88696	28.75293
12.370989	910.7605	28.762695
12.372349	906.96619	28.772461
12.373654	898.86548	28.782227
12.374742	905.99255	28.791992
12.37578	910.27405	28.801758
12.374754	914.93903	28.811523
12.377258	915.44189	28.821289
12.377648	904.97296	28.831055
12.377874	904.46942	28.84082
12.379199	905.35864	28.850586
12.380159	909.16852	28.860352
12.38061	914.77472	28.870117
12.381812	912.61621	28.879883
12.382762	911.88593	28.889648
12.38302	904.85974	28.899414
12.383764	902.14575	28.90918
12.3852	906.27277	28.918945
12.386704	913.17419	28.928711
12.386568	916.02386	28.938477
12.386559	912.35675	28.948242
12.38791	907.59833	28.958008
12.388529	906.09875	28.967773
12.389592	905.91272	28.977539
12.389256	911.01013	28.987305
12.391151	914.0802	28.99707
12.391842	915.02686	29.006836
12.39288	910.03192	29.016602
12.393556	906.51477	29.026367
12.394657	903.78186	29.036133
12.395679	908.07715	29.045898
12.396535	914.92877	29.055664
12.396789	913.80426	29.06543
12.397148	914.51971	29.075195
12.399057	907.17053	29.084961
12.399862	907.22266	29.094727
12.400269	908.79767	29.104492
12.400081	908.91479	29.114258
12.40203	918.32471	29.124023
12.402489	916.1015	29.133789
12.404064	911.19653	29.143555
12.40405	906.42725	29.15332
12.405381	903.69348	29.163086
12.40731	912.05829	29.172852
12.406436	915.66284	29.182617
12.40822	917.42059	29.192383
12.408581	912.73425	29.202148
12.409741	907.69519	29.211914
12.409174	906.40442	29.22168
12.409639	905.05737	29.231445
12.410267	914.93469	29.241211
12.411779	920.74194	29.250977
12.413381	916.10248	29.260742
12.414525	910.70563	29.270508
12.415195	902.63538	29.280273
12.416136	908.33307	29.290039
12.416093	914.83081	29.299805
12.416841	917.664	29.30957
12.417685	918.82501	29.319336
12.418951	912.43506	29.329102
12.419834	908.82678	29.338867
12.420785	905.3183	29.348633
12.421586	910.2113	29.358398
12.422088	917.29108	29.368164
12.422422	920.59399	29.37793
12.423975	914.81909	29.387695
12.424526	907.86621	29.397461
12.425625	905.91772	29.407227
12.425675	911.30463	29.416992
12.427125	916.849	29.426758
12.428662	918.59015	29.436523
12.429299	917.93408	29.446289
12.429975	912.87292	29.456055
12.430623	905.14594	29.46582
12.43164	908.31073	29.475586
12.431773	913.86835	29.485352
12.433439	920.25336	29.495117
12.433303	919.73688	29.504883
12.434519	912.08936	29.514648
12.435329	910.44537	29.524414
12.437015	908.67194	29.53418
12.436159	913.9054	29.543945
12.438259	915.99963	29.553711
12.439631	916.00543	29.563477
12.439881	920.24707	29.573242
12.439607	911.85199	29.583008
12.44146	909.37543	29.592773
12.441638	908.14575	29.602539
12.442493	914.90271	29.612305
12.444163	921.6228	29.62207
12.4443	916.77051	29.631836
12.444937	914.94073	29.641602
12.44473	911.89136	29.651367
12.446665	908.53815	29.661133
12.44773	914.34119	29.670898
12.448531	916.85779	29.680664
12.449978	918.49927	29.69043
12.450026	918.54407	29.700195
12.451131	911.75037	29.709961
12.451557	906.82666	29.719727
12.452769	909.77295	29.729492
12.454428	915.77545	29.739258
12.454077	918.57043	29.749023
12.454411	920.51294	29.758789
12.455087	913.33704	29.768555
12.456294	911.10413	29.77832
12.456784	909.44965	29.788086
12.458426	911.89679	29.797852
12.458954	919.94763	29.807617
12.460177	922.60345	29.817383
12.460643	918.12219	29.827148
12.461196	911.02484	29.836914
12.461577	907.638	29.84668
12.463536	914.28864	29.856445
12.463613	916.10016	29.866211
12.465176	922.97589	29.875977
12.464557	918.40381	29.885742
