MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_uprint_typei_090_r0			Time:	20.018799	s	4/15/2019 4:00:09 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_090_uprint.tst
12.142482	873.80609	26.048096
12.142722	872.99432	26.057861
12.144897	871.11096	26.067627
12.145576	874.95587	26.077393
12.1475	878.50995	26.087158
12.147467	881.75366	26.096924
12.148004	877.50275	26.106689
12.148916	872.18304	26.116455
12.148775	870.427	26.126221
12.150078	874.92041	26.135986
12.151208	880.11737	26.145752
12.151473	877.8869	26.155518
12.153236	878.45715	26.165283
12.154121	874.22516	26.175049
12.154535	871.69037	26.184814
12.154976	871.22998	26.19458
12.155134	874.12982	26.204346
12.157949	880.8598	26.214111
12.15783	880.54681	26.223877
12.159564	876.61261	26.233643
12.160502	871.28632	26.243408
12.159499	868.93719	26.253174
12.160639	877.17987	26.262939
12.162313	877.39319	26.272705
12.162388	881.59625	26.282471
12.163242	879.57452	26.292236
12.163778	874.01733	26.302002
12.164495	872.35004	26.311768
12.165482	869.25842	26.321533
12.167453	877.54968	26.331299
12.16806	883.52966	26.341064
12.167743	879.72034	26.35083
12.16895	875.74628	26.360596
12.170246	868.39581	26.370361
12.170234	872.02045	26.380127
12.171907	873.71753	26.389893
12.17194	880.45471	26.399658
12.173449	882.8349	26.409424
12.174291	877.73438	26.419189
12.175059	872.87274	26.428955
12.175954	867.55859	26.438721
12.176845	872.59497	26.448486
12.17713	880.18268	26.458252
12.177095	883.42761	26.468018
12.178774	878.51202	26.477783
12.179426	871.8493	26.487549
12.180298	871.05017	26.497314
12.180644	872.07184	26.50708
12.181977	877.25262	26.516846
12.182657	879.00629	26.526611
12.184433	878.86334	26.536377
12.184894	876.94904	26.546143
12.186041	868.34375	26.555908
12.187235	873.97058	26.565674
12.186804	874.6311	26.575439
12.188036	879.38855	26.585205
12.188782	880.95007	26.594971
12.189067	873.08136	26.604736
12.190339	873.55634	26.614502
12.190902	870.95294	26.624268
12.192255	873.46051	26.634033
12.192423	877.65955	26.643799
12.193027	877.88672	26.653564
12.193963	882.23291	26.66333
12.195197	872.69592	26.673096
12.195365	870.64941	26.682861
12.19652	871.45807	26.692627
12.197565	875.55133	26.702393
12.197953	880.18268	26.712158
12.199615	875.69678	26.721924
12.19975	875.54218	26.731689
12.201345	874.25562	26.741455
12.20185	870.33765	26.751221
12.202477	872.5542	26.760986
12.203544	875.25299	26.770752
12.20329	879.00848	26.780518
12.203753	877.60852	26.790283
12.206502	873.09265	26.800049
12.206561	869.80493	26.809814
12.207649	873.05756	26.81958
12.208659	876.65399	26.829346
12.209795	876.36011	26.839111
12.209472	877.41797	26.848877
12.210752	875.0473	26.858643
12.211744	870.40521	26.868408
12.212447	869.09998	26.878174
12.213221	870.3385	26.887939
12.213821	878.04498	26.897705
12.215126	879.42255	26.907471
12.215413	878.21252	26.917236
12.215699	870.16339	26.927002
12.217034	866.24219	26.936768
12.218905	873.40454	26.946533
12.217093	872.78217	26.956299
12.219753	881.18622	26.966064
12.220283	878.9718	26.97583
12.222044	872.48773	26.985596
12.222179	870.30432	26.995361
12.222314	865.51471	27.005127
12.223309	874.35852	27.014893
12.22504	879.8504	27.024658
12.224844	877.87207	27.034424
12.224985	874.71936	27.044189
12.226176	866.17468	27.053955
12.226869	869.45093	27.063721
12.229126	868.85706	27.073486
12.22947	876.64697	27.083252
12.23104	878.85248	27.093018
12.230921	874.69763	27.102783
12.231385	871.08655	27.112549
12.23213	864.67639	27.122314
12.233541	868.86749	27.13208
12.234331	876.58026	27.141846
12.235269	878.78125	27.151611
12.236331	875.75281	27.161377
12.237532	870.60767	27.171143
12.236923	867.81641	27.180908
12.238653	868.03119	27.190674
12.239826	872.79639	27.200439
12.240221	875.65375	27.210205
12.240561	877.30939	27.219971
12.242046	875.85791	27.229736
12.243385	867.91284	27.239502
12.244343	867.55334	27.249268
12.244271	868.16248	27.259033
12.245173	875.41681	27.268799
12.246192	877.82764	27.278564
12.245991	871.80658	27.28833
12.24773	870.68195	27.298096
12.248932	866.26324	27.307861
12.24898	868.5462	27.317627
12.249853	871.14893	27.327393
12.251101	872.83862	27.337158
12.252561	878.82648	27.346924
12.252257	871.77527	27.356689
12.252648	868.10315	27.366455
12.25413	866.10651	27.376221
12.254895	868.93445	27.385986
12.254561	876.216	27.395752
12.257267	873.67474	27.405518
12.256922	874.44714	27.415283
12.25842	873.05286	27.425049
12.258985	865.39966	27.434814
12.258461	868.43951	27.44458
12.260564	868.32227	27.454346
12.260963	876.32062	27.464111
12.262385	876.91412	27.473877
12.262948	870.57037	27.483643
12.263776	866.03259	27.493408
12.264742	865.24817	27.503174
12.265338	870.74982	27.512939
12.265771	872.1673	27.522705
12.267664	875.33026	27.532471
12.266732	872.5639	27.542236
12.268826	867.96295	27.552002
12.268604	863.66949	27.561768
12.269897	862.92511	27.571533
12.271387	872.34125	27.581299
12.270895	876.36139	27.591064
12.272897	876.09808	27.60083
12.273099	866.58606	27.610596
12.273328	863.28503	27.620361
12.275156	867.34747	27.630127
12.276447	867.53699	27.639893
12.277021	875.72113	27.649658
12.277683	875.47809	27.659424
12.278153	871.65912	27.669189
12.279046	868.12921	27.678955
12.279619	860.1413	27.688721
12.280157	867.61926	27.698486
12.281656	873.96619	27.708252
12.282131	875.72473	27.718018
12.28341	873.38971	27.727783
12.284664	863.41797	27.737549
12.285122	864.06372	27.747314
12.286257	865.75916	27.75708
12.285741	870.69159	27.766846
12.287808	873.55798	27.776611
12.288297	871.85773	27.786377
12.288698	872.52271	27.796143
12.288231	863.25751	27.805908
12.290529	863.39276	27.815674
12.291472	868.53345	27.825439
12.292356	872.11298	27.835205
12.292558	874.95642	27.844971
12.293593	868.29645	27.854736
12.293644	864.36499	27.864502
12.29587	865.59619	27.874268
12.296615	867.12048	27.884033
12.29703	871.94025	27.893799
12.297254	873.81995	27.903564
12.298181	874.27521	27.91333
12.299126	866.07556	27.923096
12.300111	863.80316	27.932861
12.301072	863.53729	27.942627
12.302505	870.17657	27.952393
12.302671	872.54431	27.962158
12.303715	871.15222	27.971924
12.30524	870.59595	27.981689
12.305224	865.97504	27.991455
12.306664	865.05548	28.001221
12.305897	864.88031	28.010986
12.307851	868.88043	28.020752
12.308716	874.24921	28.030518
12.309696	870.12384	28.040283
12.310143	866.63403	28.050049
12.311033	861.34918	28.059814
12.311528	862.71686	28.06958
12.312563	871.77026	28.079346
12.313618	868.88757	28.089111
12.313927	872.00592	28.098877
12.314689	869.67609	28.108643
12.315687	864.74554	28.118408
12.317155	862.88904	28.128174
12.318068	861.53412	28.137939
12.31834	870.6944	28.147705
12.318453	873.69055	28.157471
12.31941	870.16199	28.167236
12.321767	864.95477	28.177002
12.321566	860.01068	28.186768
12.321823	865.48236	28.196533
12.322992	868.14789	28.206299
12.323819	872.00574	28.216064
12.325159	872.25214	28.22583
12.325217	866.07843	28.235596
12.326165	860.59155	28.245361
12.32732	860.17731	28.255127
12.327966	865.60364	28.264893
12.328093	872.9278	28.274658
12.329064	873.00165	28.284424
12.330434	865.12933	28.294189
12.330701	860.35309	28.303955
12.332645	861.04901	28.313721
12.331471	863.22125	28.323486
12.33339	869.76733	28.333252
12.33433	870.52258	28.343018
12.334795	869.53778	28.352783
12.335289	864.3562	28.362549
12.337802	857.20697	28.372314
12.337713	863.37732	28.38208
12.337695	868.41888	28.391846
12.339024	872.41125	28.401611
12.339589	868.94897	28.411377
12.341063	862.36395	28.421143
12.342989	861.48425	28.430908
12.342762	859.48309	28.440674
12.342311	864.17181	28.450439
12.343524	868.5741	28.460205
12.345211	869.6225	28.469971
12.346427	868.01477	28.479736
12.347466	859.01648	28.489502
12.346273	859.94647	28.499268
12.348522	863.13098	28.509033
12.34982	866.03845	28.518799
12.349589	871.73187	28.528564
12.350227	863.61847	28.53833
12.351624	863.02344	28.548096
12.352312	861.13617	28.557861
12.353041	859.39392	28.567627
12.354488	865.65912	28.577393
12.355124	866.11987	28.587158
12.356221	870.38715	28.596924
12.355987	864.56976	28.606689
12.357059	859.42871	28.616455
12.357989	858.74274	28.626221
12.358277	862.97229	28.635986
12.359228	866.90924	28.645752
12.361937	866.44293	28.655518
12.36032	865.05383	28.665283
12.361801	863.37744	28.675049
12.363234	858.92297	28.684814
12.364209	860.37811	28.69458
12.363914	861.25128	28.704346
12.364306	868.56757	28.714111
12.36584	867.68256	28.723877
12.367011	865.41931	28.733643
12.368199	857.25	28.743408
12.369378	857.5705	28.753174
12.368752	863.85059	28.762939
12.37002	863.02197	28.772705
12.370924	871.33661	28.782471
12.371387	865.664	28.792236
12.373013	861.88525	28.802002
12.372792	857.99652	28.811768
12.374474	856.67145	28.821533
12.376207	865.49335	28.831299
12.375843	868.23877	28.841064
12.376214	868.72986	28.85083
12.377494	862.42346	28.860596
12.378865	854.33276	28.870361
12.37864	860.1933	28.880127
12.380205	860.70654	28.889893
12.380682	867.31421	28.899658
12.38188	868.80609	28.909424
12.382164	862.78046	28.919189
12.383199	859.71576	28.928955
12.384683	853.75885	28.938721
12.384143	860.0249	28.948486
12.385719	867.43359	28.958252
12.386175	868.78455	28.968018
12.387506	865.71881	28.977783
12.387979	858.42041	28.987549
12.389012	856.59711	28.997314
12.389008	859.57184	29.00708
12.390413	861.82593	29.016846
12.391959	866.68073	29.026611
12.393712	866.53625	29.036377
12.39326	861.93585	29.046143
12.393308	855.2301	29.055908
12.395361	855.90033	29.065674
12.394503	861.16669	29.075439
12.39657	866.03748	29.085205
12.396407	864.91791	29.094971
12.398242	860.13751	29.104736
12.39952	858.29388	29.114502
12.39931	856.7771	29.124268
12.400699	858.90576	29.134033
12.400642	861.85052	29.143799
12.401886	862.51807	29.153564
12.403293	866.50879	29.16333
12.403516	856.7774	29.173096
12.405256	856.20917	29.182861
12.405071	857.4682	29.192627
12.405877	861.38641	29.202393
12.406131	865.67908	29.212158
12.408093	862.23773	29.221924
12.408235	861.8313	29.231689
12.408966	860.31104	29.241455
12.41026	855.15985	29.251221
12.410439	860.10779	29.260986
12.411141	861.30524	29.270752
12.41239	865.80994	29.280518
12.413595	862.49652	29.290283
12.414178	857.99719	29.300049
12.414135	854.68073	29.309814
12.415852	856.19055	29.31958
12.417171	863.20441	29.329346
12.417409	861.1817	29.339111
12.418709	863.00702	29.348877
12.419079	860.70996	29.358643
12.420642	855.92615	29.368408
12.420162	853.66516	29.378174
12.421609	854.59705	29.387939
12.422338	864.12469	29.397705
12.423229	865.33344	29.407471
12.423985	862.90723	29.417236
12.425044	854.88403	29.427002
12.425983	853.64856	29.436768
12.42612	857.63397	29.446533
12.427398	857.84631	29.456299
12.428329	865.0116	29.466064
12.428841	862.73376	29.47583
12.429362	859.49622	29.485596
12.429811	853.67584	29.495361
12.430585	850.44043	29.505127
12.431664	858.48328	29.514893
12.433054	863.82141	29.524658
12.433986	864.77924	29.534424
12.434446	859.42139	29.544189
12.435671	851.78528	29.553955
12.437029	855.44299	29.563721
12.436476	855.66907	29.573486
12.437207	860.9101	29.583252
12.439084	861.9198	29.593018
12.439615	861.06415	29.602783
12.438975	858.72913	29.612549
12.440999	849.21912	29.622314
12.441743	853.90466	29.63208
12.442038	861.46271	29.641846
12.443004	863.26154	29.651611
12.444304	862.87878	29.661377
12.445366	854.19226	29.671143
12.44589	852.61896	29.680908
12.446757	852.89655	29.690674
12.447818	856.39545	29.700439
12.44797	862.05206	29.710205
12.449479	861.2851	29.719971
12.451474	860.45459	29.729736
12.451209	852.57971	29.739502
12.450235	852.01678	29.749268
12.45234	854.32074	29.759033
12.454002	860.67584	29.768799
12.45431	862.84186	29.778564
12.454528	855.42822	29.78833
12.455727	854.9715	29.798096
12.455433	853.4397	29.807861
12.456403	853.27209	29.817627
12.457586	856.18585	29.827393
12.45845	858.97546	29.837158
12.459525	863.41492	29.846924
12.46084	855.00305	29.856689
12.462105	854.79871	29.866455
12.463053	850.59955	29.876221
12.462436	855.26764	29.885986
12.463707	861.20282	29.895752
12.465842	857.85583	29.905518
12.464939	860.46423	29.915283
12.467098	854.40332	29.925049
12.466587	852.5401	29.934814
12.467345	854.27747	29.94458
12.469193	854.44836	29.954346
12.468689	861.60626	29.964111
12.470506	860.7865	29.973877
12.470549	856.57513	29.983643
12.47192	852.03467	29.993408
12.472468	849.23627	30.003174
12.473906	857.39264	30.012939
12.473633	857.23492	30.022705
12.474911	860.68854	30.032471
12.476829	860.29846	30.042236
12.476079	852.13202	30.052002
12.477682	851.31079	30.061768
12.477963	850.03455	30.071533
12.478695	856.89069	30.081299
12.481637	861.82965	30.091064
12.480494	859.49072	30.10083
12.481306	853.09064	30.110596
12.482574	850.03326	30.120361
12.48372	852.229	30.130127
12.484158	853.1767	30.139893
12.485499	859.42841	30.149658
12.48517	859.97821	30.159424
12.486681	858.58105	30.169189
12.487057	851.77502	30.178955
12.487719	846.36273	30.188721
12.489676	852.34619	30.198486
12.489703	858.15955	30.208252
12.490476	861.64679	30.218018
12.490787	858.6156	30.227783
12.492951	849.99835	30.237549
12.492839	852.11658	30.247314
12.494176	850.61652	30.25708
12.494172	857.89813	30.266846
12.495426	859.40002	30.276611
12.496704	859.4632	30.286377
12.498746	857.95038	30.296143
12.498201	847.09753	30.305908
12.498138	849.82208	30.315674
12.499499	855.39026	30.325439
12.50084	858.89117	30.335205
12.501402	861.35571	30.344971
12.501904	851.77228	30.354736
12.502424	851.95355	30.364502
12.503602	851.31702	30.374268
12.504806	850.39362	30.384033
12.505053	856.81378	30.393799
12.505836	858.13672	30.403564
12.50667	859.7442	30.41333
12.508138	851.00916	30.423096
12.508243	848.35413	30.432861
12.509984	850.9812	30.442627
12.509546	856.67206	30.452393
12.510826	859.85803	30.462158
12.512005	856.90271	30.471924
12.51289	853.87805	30.481689
12.513148	852.55524	30.491455
12.513869	849.4635	30.501221
12.5144	851.81219	30.510986
12.516095	856.04333	30.520752
12.51666	860.07648	30.530518
12.516735	855.05963	30.540283
12.5181	852.21039	30.550049
12.519267	846.98236	30.559814
12.519129	850.38184	30.56958
12.520662	854.55481	30.579346
12.522285	855.2984	30.589111
12.523024	857.39978	30.598877
12.522321	854.22546	30.608643
12.523815	851.15637	30.618408
12.524925	849.06982	30.628174
12.526732	848.93634	30.637939
12.526024	858.33417	30.647705
12.526929	859.19586	30.657471
12.528	856.56726	30.667236
12.52788	850.98096	30.677002
12.52934	846.09631	30.686768
12.530787	850.9281	30.696533
12.530394	853.03442	30.706299
12.532235	858.36652	30.716064
12.533541	858.92657	30.72583
12.533566	852.50952	30.735596
12.535091	849.66595	30.745361
12.534984	846.37616	30.755127
12.535688	851.68097	30.764893
12.536668	859.77832	30.774658
12.53739	858.47974	30.784424
12.539383	853.6004	30.794189
12.538692	845.71576	30.803955
12.540275	848.17188	30.813721
12.540964	851.50555	30.823486
12.542192	855.17896	30.833252
12.543095	858.55035	30.843018
12.543317	856.92981	30.852783
12.544846	851.65558	30.862549
12.543455	844.4223	30.872314
12.545771	848.5946	30.88208
12.546315	855.24652	30.891846
12.547793	859.51294	30.901611
12.5473	857.95355	30.911377
12.549089	849.64551	30.921143
12.550595	848.6756	30.930908
12.551163	847.65369	30.940674
12.552084	852.95306	30.950439
12.552591	855.1507	30.960205
12.552909	857.16327	30.969971
12.5544	855.80255	30.979736
12.555673	845.78101	30.989502
12.554759	848.28778	30.999268
12.557088	849.63336	31.009033
12.557967	855.21436	31.018799
12.559175	857.79419	31.028564
12.559135	851.24109	31.03833
12.558138	849.30109	31.048096
12.560892	848.75348	31.057861
12.561696	849.12488	31.067627
12.561968	851.41418	31.077393
12.563148	853.87805	31.087158
12.564323	858.91791	31.096924
12.565034	850.95563	31.106689
12.565981	847.51294	31.116455
12.565797	847.35693	31.126221
12.566413	848.75073	31.135986
12.568187	857.32617	31.145752
12.568204	853.63135	31.155518
12.569912	853.5238	31.165283
12.569356	852.36517	31.175049
12.57087	846.21991	31.184814
12.571866	847.51331	31.19458
12.572815	850.48413	31.204346
12.573907	856.89282	31.214111
12.57368	854.02734	31.223877
12.575187	851.0011	31.233643
12.576812	844.79895	31.243408
12.577632	846.3963	31.253174
12.577267	849.88037	31.262939
12.577513	852.87122	31.272705
12.57967	857.42511	31.282471
12.579929	854.57104	31.292236
12.581155	849.53223	31.302002
12.580995	846.02716	31.311768
12.582048	843.86542	31.321533
12.583296	856.81903	31.331299
12.584991	857.08362	31.341064
12.58459	855.86163	31.35083
12.586161	849.47742	31.360596
12.586333	844.97491	31.370361
12.587792	850.1731	31.380127
12.588333	846.85284	31.389893
12.58952	857.23285	31.399658
12.589688	855.3739	31.409424
12.591683	851.53455	31.419189
12.591693	849.19489	31.428955
12.592127	840.19043	31.438721
12.593016	848.59711	31.448486
12.593992	855.13373	31.458252
12.594625	856.75574	31.468018
12.595986	853.06104	31.477783
12.596934	844.75458	31.487549
12.597631	846.04633	31.497314
12.598347	847.47784	31.50708
12.598496	850.6983	31.516846
12.599964	857.04681	31.526611
12.600856	854.69202	31.536377
12.601279	852.66748	31.546143
12.602274	843.07605	31.555908
12.602874	845.13623	31.565674
12.60465	851.35236	31.575439
12.604414	855.04358	31.585205
12.605434	855.91656	31.594971
12.607758	850.5517	31.604736
12.607519	847.35181	31.614502
12.608232	845.04474	31.624268
12.607533	847.92334	31.634033
12.610474	851.4245	31.643799
12.609773	853.92444	31.653564
12.610181	857.21649	31.66333
12.612413	845.93243	31.673096
12.612853	845.78339	31.682861
12.613014	845.68176	31.692627
12.614641	849.37128	31.702393
12.614972	854.83057	31.712158
12.614816	849.72693	31.721924
12.6169	852.20831	31.731689
12.617753	847.48474	31.741455
12.617899	844.69171	31.751221
12.619034	847.93408	31.760986
12.619861	849.52704	31.770752
12.619802	857.7627	31.780518
12.621704	851.17322	31.790283
12.622913	847.7962	31.800049
12.623511	844.45575	31.809814
12.623563	845.5896	31.81958
12.624746	853.40192	31.829346
12.62561	851.48132	31.839111
12.626514	855.4101	31.848877
12.628033	853.97931	31.858643
12.628349	844.39618	31.868408
12.628937	846.17163	31.878174
12.63001	845.09369	31.887939
12.630915	852.974	31.897705
12.63192	857.16693	31.907471
12.631571	852.6084	31.917236
12.63341	845.18579	31.927002
12.634886	843.40741	31.936768
12.634644	846.24207	31.946533
12.636096	847.789	31.956299
12.636812	852.53918	31.966064
12.637143	853.38605	31.97583
12.637483	848.8891	31.985596
12.639276	843.58655	31.995361
12.639598	841.34003	32.005127
12.640126	848.61993	32.014893
12.640615	854.01105	32.024658
12.642186	855.79034	32.034424
12.643642	848.98431	32.044189
12.642885	843.02454	32.053955
12.645502	844.61224	32.063721
12.645914	843.53088	32.073486
12.645994	852.63397	32.083252
12.646564	854.27753	32.093018
12.647513	851.6806	32.102783
12.648843	849.23792	32.112549
12.650408	839.98132	32.122314
12.649806	845.52191	32.13208
12.650139	850.69293	32.141846
12.651895	853.90338	32.151611
12.652318	853.23987	32.161377
12.653428	845.28363	32.171143
12.653753	845.84839	32.180908
12.655669	843.24518	32.190674
12.656121	846.82513	32.200439
12.657204	852.41614	32.210205
12.657299	852.54272	32.219971
12.659052	851.98138	32.229736
12.658888	843.41437	32.239502
12.660202	842.14667	32.249268
12.660782	847.76459	32.259033
12.661668	850.62189	32.268799
12.663267	853.88153	32.278564
12.664043	849.2121	32.28833
12.664341	846.32758	32.298096
12.664212	845.25983	32.307861
12.665214	843.8537	32.317627
12.66585	847.25928	32.327393
12.666477	850.8205	32.337158
12.668463	852.59723	32.346924
12.669424	847.92505	32.356689
12.668783	844.60522	32.366455
12.670382	843.02924	32.376221
12.671032	848.46692	32.385986
12.671903	850.40472	32.395752
12.672944	849.99512	32.405518
12.673435	851.46759	32.415283
12.674685	848.89813	32.425049
12.674363	844.84039	32.434814
12.676905	843.15863	32.44458
12.677236	846.77325	32.454346
12.677008	852.68188	32.464111
12.6789	852.37646	32.473877
12.679287	848.89514	32.483643
12.679596	844.30096	32.493408
12.681025	841.92426	32.503174
12.681049	848.90686	32.512939
12.68369	847.19165	32.522705
12.683865	852.19879	32.532471
12.683914	850.07611	32.542236
12.68472	844.41431	32.552002
12.685674	842.70343	32.561768
12.686775	841.19434	32.571533
12.688348	847.5188	32.581299
12.687606	852.75665	32.591064
12.68916	851.84692	32.60083
12.691123	846.552	32.610596
12.690311	840.78308	32.620361
12.691586	845.03113	32.630127
12.693129	846.26233	32.639893
12.693709	850.17194	32.649658
12.693979	852.83478	32.659424
12.69471	847.53235	32.669189
12.695219	843.12958	32.678955
12.696498	838.47571	32.688721
12.698354	843.77686	32.698486
12.698439	851.91803	32.708252
12.698646	853.2829	32.718018
12.699419	848.94293	32.727783
12.700023	843.84619	32.737549
12.701273	843.14581	32.747314
12.702822	843.05341	32.75708
12.703181	849.73407	32.766846
12.703641	850.10791	32.776611
12.703872	851.44397	32.786377
12.706314	847.7821	32.796143
12.706577	838.49231	32.805908
12.706841	841.22296	32.815674
12.708429	848.1958	32.825439
12.70869	852.34167	32.835205
12.709336	851.83545	32.844971
12.710333	845.75299	32.854736
12.711321	844.58209	32.864502
12.712234	840.38153	32.874268
12.711642	844.53802	32.884033
12.713998	849.03333	32.893799
12.714273	849.79883	32.903564
12.715552	852.40112	32.91333
12.715974	842.1925	32.923096
12.715767	841.48834	32.932861
12.717193	843.37134	32.942627
12.718799	846.99774	32.952393
12.719501	851.07697	32.962158
12.719547	847.80286	32.971924
12.720302	847.96753	32.981689
12.722477	844.64355	32.991455
12.722977	841.37036	33.001221
12.723731	844.26642	33.010986
12.723454	848.38336	33.020752
12.725175	854.2113	33.030518
12.726495	849.94836	33.040283
12.726811	843.65381	33.050049
12.727235	841.08698	33.059814
12.728263	843.6109	33.06958
12.72908	848.32019	33.079346
12.728962	849.56433	33.089111
12.731059	850.93878	33.098877
12.731859	848.54974	33.108643
12.732415	842.89905	33.118408
12.732678	840.63965	33.128174
12.733305	841.56189	33.137939
12.733989	850.46954	33.147705
12.736091	851.34747	33.157471
12.73664	850.05035	33.167236
12.73794	840.39398	33.177002
12.738098	840.53369	33.186768
12.739015	845.70441	33.196533
12.739816	844.5683	33.206299
12.741103	851.10522	33.216064
12.741545	850.35889	33.22583
12.741328	845.883	33.235596
12.743278	843.07172	33.245361
12.742408	836.78412	33.255127
12.745296	845.27576	33.264893
12.745584	850.62024	33.274658
12.746324	850.81714	33.284424
12.746896	847.08069	33.294189
12.747756	838.83435	33.303955
12.749423	842.83813	33.313721
12.749852	841.77118	33.323486
12.749321	848.08173	33.333252
12.750978	854.20825	33.343018
12.751117	849.56604	33.352783
12.752951	843.76855	33.362549
12.75312	836.37292	33.372314
12.755552	838.02289	33.38208
12.754955	848.06116	33.391846
12.755811	850.29736	33.401611
12.756487	850.16498	33.411377
12.759161	843.72345	33.421143
12.758666	840.58167	33.430908
12.759772	840.13269	33.440674
12.76034	844.64709	33.450439
12.760083	847.53577	33.460205
12.76117	850.30896	33.469971
12.761762	849.02271	33.479736
12.763526	839.95465	33.489502
12.764241	839.26178	33.499268
12.76486	843.27588	33.509033
12.765909	849.22534	33.518799
12.766749	849.02557	33.528564
12.767599	846.44171	33.53833
12.768638	843.08569	33.548096
12.769141	840.45862	33.557861
12.768848	841.91156	33.567627
12.770375	843.62512	33.577393
12.770788	848.6557	33.587158
12.772573	852.19067	33.596924
12.772429	841.98798	33.606689
12.773665	842.30164	33.616455
12.774008	842.87933	33.626221
12.77481	842.75531	33.635986
12.776317	850.8045	33.645752
12.776304	846.93542	33.655518
12.778335	847.25238	33.665283
12.778912	845.47919	33.675049
12.779247	840.44617	33.684814
12.779787	841.49548	33.69458
12.781276	842.9845	33.704346
12.781746	851.55939	33.714111
12.782774	849.13971	33.723877
12.78388	844.03967	33.733643
12.785149	841.16876	33.743408
12.785345	841.1684	33.753174
12.785997	845.88678	33.762939
12.787139	846.31305	33.772705
12.788139	848.70184	33.782471
12.788443	849.68176	33.792236
12.788738	843.49445	33.802002
12.790547	838.67133	33.811768
12.790282	840.05219	33.821533
12.791027	846.80847	33.831299
12.792097	850.33148	33.841064
12.794971	849.49457	33.85083
12.793255	843.38696	33.860596
12.794809	839.02429	33.870361
12.795032	841.93726	33.880127
12.796123	842.03961	33.889893
12.797548	849.2467	33.899658
12.79831	851.00067	33.909424
12.800014	847.44598	33.919189
12.800308	841.49805	33.928955
12.800052	834.21423	33.938721
12.80125	843.42419	33.948486
12.801629	850.43127	33.958252
12.802364	850.87531	33.968018
12.803895	849.13159	33.977783
12.805058	839.21521	33.987549
12.805246	842.2475	33.997314
12.806554	839.82599	34.00708
12.806534	846.15222	34.016846
12.808441	850.35132	34.026611
12.808862	849.74298	34.036377
12.808975	847.26526	34.046143
12.810263	835.78229	34.055908
12.811357	838.8429	34.065674
12.812711	847.06323	34.075439
12.813254	848.75848	34.085205
12.813763	850.51636	34.094971
12.814548	844.04175	34.104736
12.815062	841.25116	34.114502
12.815993	839.19794	34.124268
12.816628	840.76141	34.134033
12.818027	846.77991	34.143799
12.819696	848.80945	34.153564
12.819061	849.52216	34.16333
12.820989	841.23212	34.173096
12.820898	839.7182	34.182861
12.821509	840.64465	34.192627
12.823462	846.74634	34.202393
12.823859	848.06396	34.212158
12.823135	846.58679	34.221924
12.825707	845.62469	34.231689
12.82574	840.79437	34.241455
12.826695	840.85748	34.251221
12.827876	841.71515	34.260986
12.828855	845.74512	34.270752
12.82989	851.59247	34.280518
12.82968	844.12952	34.290283
12.83081	844.82312	34.300049
12.831749	839.1972	34.309814
12.831745	842.57623	34.31958
12.833225	846.02228	34.329346
12.833703	844.09839	34.339111
12.835028	849.30048	34.348877
12.835952	844.80133	34.358643
12.836241	839.58521	34.368408
12.837785	840.21643	34.378174
12.837271	838.32629	34.387939
12.839123	848.61664	34.397705
12.840157	848.09399	34.407471
12.841315	845.69794	34.417236
12.84312	841.79053	34.427002
12.841874	837.53857	34.436768
12.841421	842.10553	34.446533
12.843113	842.46204	34.456299
12.843049	847.37494	34.466064
12.846287	849.72235	34.47583
12.845757	842.24927	34.485596
12.846863	837.46088	34.495361
12.846916	836.20343	34.505127
12.848439	842.74841	34.514893
12.84996	849.54138	34.524658
12.850852	848.49493	34.534424
12.851394	843.85492	34.544189
12.853275	837.94684	34.553955
12.853941	839.21417	34.563721
12.853198	839.12317	34.573486
12.854543	847.09985	34.583252
12.855893	848.97272	34.593018
12.856403	847.20422	34.602783
12.857386	841.8205	34.612549
12.856528	834.62756	34.622314
12.858238	840.23413	34.63208
12.859485	844.52905	34.641846
12.860342	849.92004	34.651611
12.861156	845.8822	34.661377
12.861999	838.65631	34.671143
12.862652	840.05933	34.680908
12.862965	835.70844	34.690674
12.864439	843.70813	34.700439
12.865071	846.86005	34.710205
12.866488	848.3667	34.719971
12.866965	846.03473	34.729736
12.865564	836.39545	34.739502
12.867829	837.4397	34.749268
12.868407	843.38153	34.759033
12.870159	844.75842	34.768799
12.871272	848.86462	34.778564
12.872545	844.58929	34.78833
12.872155	842.88379	34.798096
12.874093	839.00928	34.807861
12.874232	838.3891	34.817627
12.87388	843.02014	34.827393
12.875448	846.93884	34.837158
12.875835	848.69446	34.846924
12.876821	842.40002	34.856689
12.878323	839.56439	34.866455
12.878913	840.4848	34.876221
12.880158	841.6897	34.885986
12.879375	845.91754	34.895752
12.881422	847.02625	34.905518
12.881793	845.59558	34.915283
12.883244	843.24548	34.925049
12.884114	838.8172	34.934814
12.884826	838.42566	34.94458
12.886286	842.54089	34.954346
12.885854	848.87805	34.964111
12.887378	844.46259	34.973877
12.888206	844.86304	34.983643
12.888354	837.89374	34.993408
12.889852	837.90466	35.003174
12.890223	842.69177	35.012939
12.891157	842.72394	35.022705
12.891747	847.87347	35.032471
12.892446	846.11334	35.042236
12.893198	840.02698	35.052002
12.893656	838.04156	35.061768
