MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.01709	s	4/14/2019 12:33:00 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-38.00547	412.94846	24.514648
-38.005062	408.77716	24.524414
-38.004738	411.56818	24.53418
-38.004044	413.03683	24.543945
-38.001175	417.37177	24.553711
-38.001114	417.18903	24.563477
-38.000629	409.9519	24.573242
-37.999687	410.84967	24.583008
-37.999973	409.97314	24.592773
-37.998703	413.00696	24.602539
-37.998043	415.46906	24.612305
-37.99646	412.22812	24.62207
-37.996082	415.28653	24.631836
-37.995834	412.38077	24.641602
-37.99435	409.94424	24.651367
-37.993515	410.44003	24.661133
-37.99226	412.82593	24.670898
-37.992092	418.31158	24.680664
-37.991119	412.17178	24.69043
-37.990383	412.18756	24.700195
-37.988243	408.87546	24.709961
-37.988766	409.51428	24.719727
-37.987682	413.75534	24.729492
-37.98764	411.89474	24.739258
-37.987148	416.20828	24.749023
-37.985466	415.5419	24.758789
-37.984985	409.70663	24.768555
-37.98357	408.34927	24.77832
-37.983719	407.48972	24.788086
-37.98267	413.66275	24.797852
-37.981796	415.23328	24.807617
-37.980461	414.42551	24.817383
-37.979675	410.38809	24.827148
-37.978523	410.05966	24.836914
-37.97744	408.87906	24.84668
-37.977135	409.6478	24.856445
-37.976929	414.85696	24.866211
-37.973965	414.98102	24.875977
-37.975506	413.15247	24.885742
-37.973633	406.33932	24.895508
-37.972244	403.81213	24.905273
-37.972584	411.68707	24.915039
-37.970749	412.85999	24.924805
-37.969654	415.72952	24.93457
-37.969803	410.4053	24.944336
-37.969696	408.36209	24.954102
-37.968269	408.71494	24.963867
-37.967747	404.57065	24.973633
-37.967014	411.58707	24.983398
-37.965729	413.29132	24.993164
-37.965057	412.53467	25.00293
-37.964409	409.94928	25.012695
-37.962761	401.97964	25.022461
-37.962326	406.26337	25.032227
-37.961426	410.91403	25.041992
-37.961342	411.13632	25.051758
-37.959	411.9382	25.061523
-37.959568	405.2998	25.071289
-37.958656	406.84933	25.081055
-37.957447	402.32553	25.09082
-37.956821	406.86951	25.100586
-37.956963	411.01929	25.110352
-37.955479	411.43274	25.120117
-37.954529	410.02927	25.129883
-37.954178	404.09146	25.139648
-37.953861	402.49164	25.149414
-37.952168	405.9299	25.15918
-37.951775	408.72641	25.168945
-37.948914	408.51074	25.178711
-37.950573	407.17075	25.188477
-37.948524	404.18988	25.198242
-37.947662	400.66238	25.208008
-37.946232	401.50583	25.217773
-37.945274	400.84738	25.227539
-37.945915	404.76166	25.237305
-37.945492	402.76721	25.24707
-37.943508	394.24423	25.256836
-37.94297	389.55743	25.266602
-37.942013	374.67737	25.276367
-37.93898	-52.641651	25.286133
-37.938324	-51.790901	25.295898
-37.938229	-52.003372	25.305664
-37.936783	-32.716274	25.31543
-37.936302	-39.828514	25.325195
-37.936501	-42.95945	25.334961
-37.935535	-46.250561	25.344727
-37.935371	-43.598434	25.354492
-37.934395	-36.146381	25.364258
-37.932964	-41.638512	25.374023
-37.932365	-38.369762	25.383789
-37.931549	-43.697311	25.393555
-37.93029	-42.672207	25.40332
-37.930195	-40.259254	25.413086
-37.930138	-42.442719	25.422852
-37.928024	-37.692116	25.432617
-37.927738	-36.164509	25.442383
-37.92675	-41.573624	25.452148
-37.926044	-43.457378	25.461914
-37.925797	-45.857655	25.47168
-37.925037	-39.426769	25.481445
-37.923313	-36.81012	25.491211
-37.923744	-39.041103	25.500977
-37.922359	-40.085857	25.510742
-37.921329	-44.036331	25.520508
-37.920349	-44.442123	25.530273
-37.919643	-43.405426	25.540039
-37.919281	-38.918709	25.549805
-37.918217	-35.463161	25.55957
-37.91695	-36.844475	25.569336
-37.917042	-44.202808	25.579102
-37.914753	-45.906414	25.588867
-37.914188	-41.819786	25.598633
-37.915329	-38.617725	25.608398
-37.914009	-34.760441	25.618164
-37.912766	-40.503922	25.62793
-37.912037	-40.449379	25.637695
-37.9109	-44.196949	25.647461
-37.91058	-47.252232	25.657227
-37.909508	-39.458782	25.666992
-37.909233	-38.777233	25.676758
-37.907978	-35.75362	25.686523
-37.90683	-41.136753	25.696289
-37.907166	-47.574947	25.706055
-37.905083	-44.58165	25.71582
-37.904427	-40.44788	25.725586
-37.902508	-38.601124	25.735352
-37.902782	-37.558189	25.745117
-37.902077	-42.441528	25.754883
-37.899914	-40.626472	25.764648
-37.900314	-45.818951	25.774414
-37.899265	-42.391399	25.78418
-37.899197	-40.054539	25.793945
-37.897526	-36.032749	25.803711
-37.897007	-36.833794	25.813477
-37.896095	-44.286964	25.823242
-37.895439	-44.334888	25.833008
-37.894573	-41.720058	25.842773
-37.894337	-39.500542	25.852539
-37.893536	-38.006664	25.862305
-37.893349	-39.565052	25.87207
-37.891048	-39.218784	25.881836
-37.889519	-42.390106	25.891602
-37.890038	-43.407692	25.901367
-37.888779	-44.233505	25.911133
-37.887608	-40.568485	25.920898
-37.887703	-37.305031	25.930664
-37.886513	-40.754482	25.94043
-37.88591	-41.311981	25.950195
-37.885937	-42.463486	25.959961
-37.883759	-41.247044	25.969727
-37.883305	-40.078495	25.979492
-37.881588	-41.856285	25.989258
-37.882168	-37.464752	25.999023
-37.880863	-39.731064	26.008789
-37.881165	-42.742455	26.018555
-37.879547	-46.597836	26.02832
-37.878654	-43.332832	26.038086
-37.878025	-36.36898	26.047852
-37.875809	-40.320801	26.057617
-37.876217	-38.057472	26.067383
-37.875618	-41.725033	26.077148
-37.87402	-43.241436	26.086914
-37.873074	-41.00021	26.09668
-37.872913	-43.066914	26.106445
-37.872009	-38.420967	26.116211
-37.871868	-36.817211	26.125977
-37.869923	-39.59388	26.135742
-37.870373	-44.363102	26.145508
-37.868263	-47.600811	26.155273
-37.868504	-42.881641	26.165039
-37.866325	-38.964355	26.174805
-37.865856	-36.587727	26.18457
-37.865097	-38.748161	26.194336
-37.864044	-42.948277	26.204102
-37.864037	-42.110958	26.213867
-37.862465	-45.847546	26.223633

