Time,Extension,Load
288.90003,2.40739,1124.57993
289,2.40833,1124.98747
289.1,2.40932,1124.79459
289.2,2.40991,1124.72083
289.30003,2.41069,1124.94193
289.40003,2.41181,1125.09467
289.5,2.41251,1125.19618
289.6,2.41328,1125.4821
289.7,2.41422,1125.4047
289.80003,2.41495,1125.33234
289.90003,2.4157,1125.44084
290,2.4169,1125.97691
290.1,2.41746,1125.88564
290.2,2.41824,1125.70208
290.30003,2.41934,1125.79549
290.40003,2.41995,1126.11279
290.5,2.42065,1125.98818
290.6,2.42175,1126.07675
290.7,2.42255,1126.16494
290.80003,2.42328,1126.37449
290.90003,2.42421,1126.36257
291,2.42496,1126.76155
291.1,2.42569,1126.60071
291.2,2.42684,1126.70036
291.30003,2.42753,1126.74115
291.40003,2.42823,1126.59046
291.5,2.4293,1126.94893
291.6,2.43005,1126.54036
291.7,2.43067,1126.99447
291.80003,2.43166,1127.14954
291.90003,2.43262,1127.04933
292,2.43329,1127.13668
292.1,2.43418,1127.37529
292.2,2.43503,1127.34865
292.30003,2.4357,1127.25049
292.40003,2.4367,1127.34009
292.5,2.43761,1127.60514
292.6,2.4382,1127.39261
292.7,2.43921,1127.73404
292.80003,2.44012,1127.88938
292.90003,2.44069,1127.57618
293,2.44154,1127.87802
293.1,2.44264,1128.20351
293.2,2.44331,1128.28454
293.30003,2.44414,1128.4546
293.40003,2.44505,1128.35383
293.5,2.44572,1128.62838
293.6,2.44658,1128.51812
293.7,2.44768,1128.59486
293.80003,2.44824,1128.55313
293.90003,2.44912,1128.48915
294,2.45017,1128.73884
294.1,2.45073,1129.04534
294.2,2.45151,1128.97232
294.30003,2.45266,1128.90191
294.40003,2.45336,1129.12497
294.5,2.45411,1129.13558
294.6,2.45507,1129.02448
294.7,2.45577,1129.26951
294.80003,2.45652,1129.42699
294.90003,2.4577,1129.49898
295,2.45831,1129.34019
295.1,2.45906,1129.46564
295.2,2.46016,1129.48501
295.30003,2.4608,1129.92525
295.40003,2.4615,1129.7646
295.5,2.4626,1129.59063
295.6,2.4634,1129.88539
295.7,2.46412,1130.00963
295.80003,2.46503,1130.1483
295.90003,2.46581,1130.39874
296,2.46653,1130.1754
296.1,2.46766,1130.26369
296.2,2.46838,1130.49299
296.30003,2.46905,1130.27105
296.40003,2.47012,1130.37573
296.5,2.47087,1130.7016
296.6,2.47152,1130.75115
296.7,2.47248,1130.46421
296.80003,2.47345,1130.56563
296.90003,2.47411,1130.7626
297,2.475,1130.70551
297.1,2.47586,1130.66752
297.2,2.47653,1130.67171
297.30003,2.47757,1130.93918
297.40003,2.47845,1131.26785
297.5,2.47904,1131.55525
297.6,2.48003,1131.22957
297.7,2.48092,1131.31721
297.80003,2.48151,1131.38845
297.90003,2.48239,1131.15227
298,2.48349,1131.7472
298.1,2.48413,1131.84657
298.2,2.48499,1132.01644
298.30003,2.4859,1131.43083
298.40003,2.48654,1131.82459
298.5,2.48745,1131.70166
298.6,2.4885,1131.80568
298.7,2.48909,1132.11293
298.80003,2.48997,1131.68089
298.90003,2.49099,1132.24005
299,2.49155,1132.0102
299.1,2.49233,1132.19582
299.2,2.49351,1132.31232
299.30003,2.49418,1132.24313
299.40003,2.49498,1132.17281
299.5,2.49592,1132.43759
299.6,2.49659,1132.72937
299.7,2.49739,1132.32182
299.80003,2.49854,1132.79615
299.90003,2.49913,1132.95149
300,2.49991,1132.66185
300.1,2.50098,1132.84858
300.2,2.50162,1133.13058
300.30003,2.50235,1132.8008
300.40003,2.50345,1132.97226
300.5,2.50422,1133.24253
300.6,2.50495,1133.04276
300.7,2.50591,1132.94972
300.80003,2.50663,1133.07154
300.90003,2.50736,1133.17342
301,2.50853,1133.30539
301.1,2.50918,1133.36053
301.2,2.50987,1133.33715
301.30003,2.51097,1133.69208
301.40003,2.51167,1133.50442
301.5,2.51234,1133.22465
301.6,2.51336,1133.77376
301.7,2.51424,1133.72374
301.80003,2.51494,1133.82312
301.90003,2.51587,1133.56458
302,2.51668,1133.45925
302.1,2.51737,1133.68016
302.2,2.51842,1134.02708
302.30003,2.51922,1133.86195
302.40003,2.51986,1133.60025
302.5,2.52094,1134.02791
302.6,2.52171,1133.99522
302.7,2.52233,1133.5412
302.80003,2.52327,1133.91764
302.90003,2.52428,1133.92398
303,2.52495,1134.07681
303.1,2.52584,1134.03425
303.2,2.52672,1134.07988
303.30003,2.52736,1134.13027
303.40003,2.52833,1134.21194
303.5,2.52929,1134.44487
303.6,2.52988,1134.07448
303.7,2.53087,1134.46135
303.80003,2.53178,1134.54536
303.90003,2.53237,1134.64911
304,2.5332,1134.44673
304.1,2.5343,1134.39942
304.2,2.53497,1134.5895
304.30003,2.5358,1134.68384
304.40003,2.53674,1134.77595
304.5,2.53738,1134.90745
304.6,2.53827,1134.61548
304.7,2.53936,1134.92729
304.80003,2.53993,1134.83127
304.90003,2.54078,1135.02154
305,2.54183,1134.88464
305.1,2.54242,1134.93428
305.2,2.5432,1134.87216
305.30003,2.54429,1135.37423
305.40003,2.54502,1135.26378
305.5,2.54579,1134.98252
305.6,2.54673,1135.28408
305.7,2.54745,1135.34462
305.80003,2.5482,1135.12697
305.90003,2.54938,1135.35691
306,2.54997,1135.74509
306.1,2.55075,1135.44594
306.2,2.55185,1135.28781
306.30003,2.55246,1135.28157
306.40003,2.55316,1135.46457
306.5,2.5542,1135.60762
306.6,2.55506,1135.63472
306.7,2.55578,1135.44557
306.80003,2.55672,1135.73149
306.90003,2.55747,1136.10271
307,2.5582,1135.47305
307.1,2.55935,1135.75459
307.2,2.56004,1135.50797
307.30003,2.56071,1135.9131
307.40003,2.56181,1135.58564
307.5,2.56253,1135.95454
307.6,2.56315,1135.76856
307.7,2.56414,1135.8479
307.80003,2.56511,1135.82378
307.90003,2.5658,1136.18067
308,2.56669,1135.8276
308.1,2.56754,1135.78131
308.2,2.56819,1136.09741
308.30003,2.56923,1135.92688
308.40003,2.57012,1136.27063
308.5,2.57073,1136.03147
308.6,2.5717,1135.91505
308.7,2.57261,1136.3565
308.80003,2.5732,1136.13512
308.90003,2.57405,1136.09908
309,2.57512,1136.47981
309.1,2.57582,1136.52823
309.2,2.57662,1136.26104
309.30003,2.57756,1136.50057
309.40003,2.57823,1136.42979
309.5,2.57909,1136.42877
309.6,2.58019,1136.30947
309.7,2.58075,1136.40008
309.80003,2.58163,1136.69811
309.90003,2.58265,1136.57722
310,2.58324,1136.33871
310.1,2.58399,1136.37038
310.2,2.58514,1136.41936
310.30003,2.58584,1136.60768
310.40003,2.58661,1136.59818
310.5,2.58755,1136.56064
310.6,2.58828,1136.77317
310.7,2.58903,1136.47636
310.80003,2.5902,1136.75632
310.90003,2.59079,1136.83641
311,2.59157,1136.68144
311.1,2.59267,1137.04326
311.2,2.59331,1136.82533
311.30003,2.59398,1136.56316
311.40003,2.59508,1136.88204
311.5,2.59588,1136.7877
311.6,2.59661,1136.73294
311.7,2.59754,1136.99753
311.80003,2.59832,1136.65778
311.90003,2.59902,1136.80111
312,2.60017,1137.06999
312.1,2.60089,1137.14179
312.2,2.60156,1136.82738
312.30003,2.60261,1136.92377
312.40003,2.60338,1136.99045
312.5,2.604,1136.83958
312.6,2.60499,1136.7755
312.7,2.60593,1136.92498
312.80003,2.60662,1136.87115
312.90003,2.60748,1137.03553
313,2.60836,1136.86863
313.1,2.60903,1136.72046
313.2,2.61003,1137.20065
313.30003,2.61096,1137.3207
313.40003,2.61153,1137.10072
313.5,2.61252,1136.95124
313.6,2.61345,1136.91548
313.7,2.61404,1137.0061
313.80003,2.61485,1136.73238
313.90003,2.616,1137.0793
314,2.61664,1137.0874
314.1,2.61745,1137.11674
314.2,2.61838,1137.06607
314.30003,2.61908,1137.4265
314.40003,2.61991,1137.08889
314.5,2.62103,1137.15846
314.6,2.62157,1137.12801
314.7,2.62245,1137.12559
314.80003,2.6235,1137.42566
314.90003,2.62409,1137.21294
315,2.62484,1137.40219
315.1,2.62594,1137.48293
315.2,2.62669,1137.11804
315.30003,2.62746,1137.38682
315.40003,2.62837,1137.46114
315.5,2.62912,1137.49802
315.6,2.62985,1136.90477
315.7,2.63105,1137.44196
315.80003,2.63167,1137.43832
315.90003,2.63239,1137.70952
316,2.63349,1137.55129
316.1,2.63419,1137.82296
316.2,2.63483,1137.17811
316.30003,2.63585,1137.57215
316.40003,2.63676,1137.65541
316.5,2.63743,1137.6434
316.6,2.63836,1137.95567
316.7,2.63917,1137.56908
316.80003,2.63986,1137.62952
316.90003,2.64094,1137.26044
317,2.64174,1137.71101
317.1,2.64238,1137.46263
317.2,2.64343,1137.73132
317.30003,2.64423,1138.11884
317.40003,2.64485,1137.7167
317.5,2.64576,1137.54105
317.6,2.6468,1137.50668
317.7,2.64747,1137.52019
317.80003,2.64833,1137.60233
317.90003,2.64921,1137.66342
318,2.64988,1137.75721
318.1,2.65079,1137.49988
318.2,2.65184,1138.07088
318.30003,2.6524,1137.60261
318.40003,2.65334,1137.64852
318.5,2.6543,1137.73001
318.6,2.65489,1137.68922
318.7,2.65567,1137.86031
318.80003,2.65682,1138.13356
318.90003,2.65749,1137.89476
319,2.65829,1137.79288
319.1,2.65923,1137.88983
319.2,2.65993,1137.79595
319.30003,2.66073,1137.7845
319.40003,2.66186,1137.93453
319.5,2.66245,1137.58799
319.6,2.66325,1138.02534
319.7,2.66435,1138.29961
319.80003,2.66494,1137.92373
319.90003,2.66566,1138.2685
320,2.66681,1137.93211
320.1,2.66753,1138.20415
320.2,2.66828,1138.13607
320.30003,2.66922,1138.3662
320.40003,2.66995,1137.99293
320.5,2.67067,1137.91302
320.6,2.67185,1138.18133
320.7,2.67252,1138.07982
320.80003,2.67321,1138.41789
320.90003,2.67431,1138.37384
321,2.67501,1138.03688
321.1,2.67565,1138.23805
321.2,2.6767,1138.08922
321.30003,2.67758,1138.24354
321.40003,2.67828,1138.05458
321.50003,2.67919,1137.99144
321.6,2.68002,1138.37235
321.7,2.68071,1138.34096
321.80003,2.68176,1137.91581
321.90003,2.68259,1138.20285
322.00003,2.6832,1138.1072
322.1,2.68425,1138.25183
322.2,2.68508,1138.42571
322.30003,2.68567,1137.96713
322.40003,2.68661,1138.44732
322.50003,2.68765,1138.48941
322.6,2.68829,1138.16475
322.7,2.68915,1138.29281
322.80003,2.69006,1138.44592
322.90003,2.6907,1138.12536
323.00003,2.69167,1138.24727
323.1,2.69266,1138.39703
323.2,2.69322,1138.26478
323.30003,2.69419,1138.42888
323.40003,2.69512,1138.3744
323.50003,2.69571,1138.10897
323.6,2.69654,1138.39945
323.7,2.69767,1138.30846
323.80003,2.69831,1138.27316
323.90003,2.69911,1138.23796
324.00003,2.70008,1138.1967
324.1,2.70072,1138.32355
324.2,2.70155,1138.06799
324.30003,2.7027,1138.23768
324.40003,2.70329,1138.34031
324.50003,2.7041,1138.23256
324.6,2.70517,1138.30743
324.7,2.70576,1138.32187
324.80003,2.70651,1138.12704
324.90003,2.70763,1138.46259
325.00003,2.70836,1138.48522
325.1,2.70911,1138.41277
325.2,2.71007,1138.4177
325.30003,2.71079,1138.46222
325.40003,2.71152,1138.59167
325.50003,2.71272,1138.45104
325.6,2.71334,1138.51
325.7,2.71406,1138.41724
325.80003,2.71516,1138.69999
325.90003,2.7158,1138.55898
326.00003,2.7165,1138.18655
326.1,2.71757,1138.39125
326.2,2.7184,1138.32876
326.30003,2.7191,1138.36043
326.40003,2.72003,1138.63098
326.50003,2.72084,1138.68229
326.6,2.72151,1138.35894
326.7,2.72269,1138.16597
326.80003,2.72338,1138.64327
326.90003,2.72403,1138.49398
327.00003,2.7251,1138.38557
327.1,2.72587,1138.48113
327.2,2.72649,1138.46427
327.30003,2.72748,1138.2686
327.40003,2.72845,1138.98618
327.50003,2.72911,1138.45626
327.6,2.73,1138.31768
327.7,2.73088,1138.62762
327.80003,2.73155,1138.44378
327.90003,2.73254,1138.47135
328.00003,2.73345,1138.74488
328.1,2.73404,1138.37067
328.2,2.73503,1138.35521
328.30003,2.73592,1138.50245
328.40003,2.73653,1138.63936
328.50003,2.73742,1138.35484
328.6,2.73846,1138.6727
328.7,2.73913,1138.67363
328.80003,2.73999,1138.60574
328.90003,2.7409,1138.45896
329.00003,2.74157,1138.46948
329.1,2.74245,1138.69524
329.2,2.7435,1138.81743
329.30003,2.74406,1138.47218
329.40003,2.745,1138.63721
329.50003,2.74599,1138.69971
329.6,2.74658,1138.75056
329.7,2.74736,1138.60704
329.80003,2.74845,1138.66236
329.90003,2.74918,1138.6333
330.00003,2.74995,1138.52806
330.1,2.75092,1138.71889
330.2,2.75159,1138.53328
330.30003,2.75236,1138.55209
330.40003,2.75354,1138.994
330.50003,2.75413,1138.70185
330.6,2.75491,1138.6428
330.7,2.75601,1138.78949
330.80003,2.75662,1138.82953
330.90003,2.75735,1138.52117
331.00003,2.75845,1138.60052
331.1,2.75922,1138.61468
331.2,2.75995,1138.73826
331.30003,2.76088,1138.81826
331.40003,2.76163,1138.42618
331.50003,2.76233,1138.75829
331.6,2.76351,1138.45607
331.7,2.76418,1138.88821
331.80003,2.76487,1138.58208
331.90003,2.766,1138.92481
332.00003,2.76667,1138.72532
332.1,2.76734,1138.60145
332.2,2.76836,1138.58227
332.30003,2.76924,1138.651
332.40003,2.76994,1138.42869
332.50003,2.77087,1138.76089
332.6,2.77168,1138.74367
332.7,2.77235,1138.64616
332.80003,2.77345,1138.51223
332.90003,2.77425,1138.82003
333.00003,2.77489,1138.56019
333.1,2.77594,1138.70734
333.2,2.77674,1138.75652
333.30003,2.77736,1138.77207
333.40003,2.77827,1138.81575
333.50003,2.77928,1138.8055
333.6,2.77998,1138.5126
333.7,2.78081,1138.52294
333.80003,2.78172,1138.54371
333.90003,2.78236,1138.72346
334.00003,2.7833,1138.48187
334.1,2.78432,1138.69626
334.2,2.78491,1138.51102
334.30003,2.78582,1138.55815
334.40003,2.78681,1138.63852
334.50003,2.7874,1138.6686
334.6,2.7882,1138.73016
334.7,2.7893,1138.42292
334.80003,2.79,1138.37328
334.90003,2.79078,1138.41919
335.00003,2.79174,1138.31125
335.1,2.79241,1138.43177
335.2,2.79321,1138.41025
335.30003,2.79436,1138.64858
335.40003,2.79495,1138.77272
335.50003,2.79573,1138.45235
335.6,2.79683,1138.67959
335.7,2.79745,1138.2753
335.80003,2.79817,1138.19698
335.90003,2.79927,1138.29952
336.00003,2.80004,1138.62045
336.1,2.80077,1138.46976
336.2,2.8017,1138.63517
336.30003,2.80248,1138.63349
336.40003,2.80318,1138.0828
336.50003,2.80436,1138.71917
336.6,2.805,1138.68546
336.7,2.80572,1138.32736
336.80003,2.80682,1138.56383
336.90003,2.80752,1138.67885
337.00003,2.80816,1138.38268
337.1,2.80918,1138.57361
337.2,2.81009,1138.43242
337.30003,2.81078,1138.65742
337.40003,2.81167,1138.44397
337.50003,2.81253,1138.57575
337.6,2.8132,1138.57649
337.7,2.81427,1138.59
337.80003,2.8151,1138.56876
337.90003,2.81571,1138.40932
338.00003,2.81673,1138.49007
338.1,2.81761,1138.6442
338.2,2.8182,1138.47787
338.30003,2.81909,1138.46939
338.40003,2.82013,1138.50562
338.50003,2.8208,1138.28741
338.6,2.82163,1138.16215
338.7,2.82254,1138.48094
338.80003,2.82321,1138.28788
338.90003,2.82412,1138.04359
339.00003,2.82517,1138.37151
339.1,2.82573,1138.37318
339.2,2.82664,1138.33221
339.30003,2.82766,1138.54408
339.40003,2.82825,1138.4449
339.50003,2.829,1138.19642
339.6,2.83018,1138.2442
339.7,2.83085,1138.33575
339.80003,2.83162,1138.05551
339.90003,2.83256,1138.23256
340.00003,2.83326,1138.26413
340.1,2.83403,1138.36611
340.2,2.83521,1138.18161
340.30003,2.8358,1138.40513
340.40003,2.83658,1138.14222
340.50003,2.83768,1138.43987
340.6,2.83829,1138.14268
340.7,2.83899,1138.0842
340.80003,2.84009,1138.13234
340.90003,2.84089,1138.35139
341.00003,2.84161,1137.73346
341.1,2.84253,1138.12443
341.2,2.8433,1138.39675
341.30003,2.844,1138.05039
341.40003,2.84518,1138.26916
341.50003,2.84587,1138.41137
341.6,2.84652,1138.14278
341.7,2.84761,1138.01593
341.80003,2.84839,1138.34571
341.90003,2.84901,1137.59777
342.00003,2.84997,1137.71539
342.1,2.85094,1138.26254
342.2,2.85163,1138.07814
342.30003,2.85249,1138.19269
342.40003,2.85337,1138.55721
342.50003,2.85404,1138.33454
342.6,2.85503,1137.99945
342.7,2.85594,1138.33109
342.80003,2.85653,1138.23637
342.90003,2.85753,1138.10468
343.00003,2.85846,1138.25845
343.1,2.85903,1138.19763
343.2,2.85988,1138.13039
343.30003,2.86098,1138.16001
343.40003,2.86165,1138.10487
343.50003,2.86245,1137.93407
343.6,2.86339,1138.37235
343.7,2.86406,1137.84941
343.80003,2.86492,1137.77248
343.90003,2.86602,1138.05356
344.00003,2.86661,1138.04135
344.1,2.86746,1138.24736
344.2,2.86851,1138.118
344.30003,2.8691,1137.92391
344.40003,2.86985,1137.72769
344.50003,2.87097,1137.76634
344.6,2.8717,1138.03064
344.7,2.87244,1137.90352
344.80003,2.87341,1138.00671
344.90003,2.87411,1138.16997
345.00003,2.87488,1138.02683
345.1,2.87603,1138.05104
345.2,2.87665,1137.70766
345.30003,2.8774,1138.09379
345.40003,2.8785,1138.00606
345.50003,2.87914,1137.73057
345.6,2.87981,1137.67777
345.7,2.88091,1138.05998
345.80003,2.88174,1137.92391
345.90003,2.88244,1137.88201
346.00003,2.88337,1137.81225
346.1,2.88415,1137.73504
346.2,2.88485,1137.76866
346.30003,2.88594,1137.75292
346.40003,2.88672,1138.17966
346.50003,2.88736,1137.8455
346.6,2.88844,1137.50035
346.7,2.88921,1137.82249
346.80003,2.88983,1137.72573
346.90003,2.89079,1137.66622
347.00003,2.89178,1137.85528
347.1,2.89245,1137.94608
347.2,2.89334,1137.92848
347.30003,2.8942,1137.71493
347.40003,2.89486,1137.76578
347.50003,2.89586,1137.70869
347.6,2.89677,1138.01397
347.7,2.89738,1137.89868
347.80003,2.89835,1137.5376
347.90003,2.89928,1137.71278
348.00003,2.89987,1137.70012
348.1,2.90073,1137.58277
348.2,2.90183,1138.04573
348.30003,2.9025,1137.69816
348.40003,2.9033,1137.46254
348.50003,2.90424,1137.66156
348.6,2.90488,1137.26687
348.7,2.90577,1137.48983
348.80003,2.90684,1137.69853
348.90003,2.90743,1137.67749
349.00003,2.90828,1137.73942
349.1,2.90933,1137.96107
349.2,2.90992,1137.75842
349.30003,2.91067,1137.36391
349.40003,2.91182,1137.57979
349.50003,2.91252,1137.61742
349.6,2.91327,1137.80377
349.7,2.91426,1137.51572
349.80003,2.91493,1137.40042
349.90003,2.9157,1137.69984
350.00003,2.91688,1137.70999
350.1,2.91747,1137.37527
350.2,2.91822,1137.26808
350.30003,2.91935,1137.5498
350.40003,2.91996,1137.37388
350.50003,2.92066,1137.26063
350.6,2.92176,1137.75618
350.7,2.92253,1137.81206
350.80003,2.92328,1137.19003
350.90003,2.92422,1137.56983
351.00003,2.92497,1137.67162
351.1,2.92567,1137.63977
351.2,2.92685,1137.5187
351.30003,2.92752,1137.24386
351.40003,2.92821,1137.39986
351.50003,2.92931,1137.32666
351.6,2.93001,1137.42817
351.7,2.93065,1137.6502
351.80003,2.93167,1137.43218
351.90003,2.93261,1137.48275
352.00003,2.93328,1137.52987
352.1,2.93419,1137.26398
352.2,2.93502,1137.42519
352.30003,2.93566,1137.20028
352.40003,2.93678,1137.56461
352.50003,2.93759,1137.64917
352.6,2.93823,1137.57495
352.7,2.93922,1137.48899
352.80003,2.94008,1137.41476
352.90003,2.94067,1137.34351
353.00003,2.94161,1137.61676
353.1,2.94262,1137.68326
353.2,2.94329,1137.57402
353.30003,2.94415,1137.3139
353.40003,2.94506,1137.44345
353.50003,2.9457,1137.32843
353.6,2.94664,1137.66324
353.7,2.94766,1137.61583
353.80003,2.94825,1137.45667
353.90003,2.94916,1137.40489
354.00003,2.95012,1137.5377
354.1,2.95071,1137.30058
354.2,2.95154,1137.4482
354.30003,2.95264,1137.49327
354.40003,2.95331,1137.47772
354.50003,2.95411,1137.67125
354.6,2.95508,1137.50212
354.7,2.95575,1137.3532
354.80003,2.95658,1137.32871
354.90003,2.95768,1137.5078
355.00003,2.95827,1137.53555
355.1,2.9591,1137.18966
355.2,2.96017,1137.43572
355.30003,2.96076,1137.25821
355.40003,2.96151,1137.1241
355.50003,2.96261,1137.34342
355.6,2.96336,1137.57504
355.7,2.96411,1137.3206
355.80003,2.9651,1137.31623
355.90003,2.96579,1137.30617
356.00003,2.96652,1137.09411
356.1,2.96772,1137.08256
356.2,2.96831,1137.25979
356.30003,2.96906,1137.16889
356.40003,2.97016,1137.39008
356.50003,2.97083,1137.22207
356.6,2.9715,1136.8813
356.7,2.97254,1137.26854
356.80003,2.9734,1137.25765
356.90003,2.97412,1137.10109
357.00003,2.97503,1137.1701
357.1,2.97584,1137.26305
357.2,2.97651,1137.01029
357.30003,2.97763,1137.25169
357.40003,2.97838,1137.25001
357.50003,2.97905,1137.17904
357.6,2.98012,1136.94426
357.7,2.98087,1137.06822
357.80003,2.98152,1137.12242
357.90003,2.98248,1136.81387
358.00003,2.98344,1137.20233
358.1,2.98414,1136.99688
358.2,2.98503,1136.95441
358.30003,2.98586,1137.07036
358.40003,2.98653,1136.96363
358.50003,2.98754,1136.95646
358.6,2.98845,1137.05797
358.7,2.98904,1137.03376
358.80003,2.99003,1136.86444
358.90003,2.99095,1136.88167
359.00003,2.99153,1136.78155
359.1,2.99239,1137.01411
359.2,2.99349,1137.02249
359.30003,2.99416,1136.80223
359.40003,2.99496,1136.71646
359.50003,2.9959,1137.03068
359.6,2.99657,1137.12512
359.7,2.99743,1136.66411
359.80003,2.9985,1137.19963
359.90003,2.99911,1136.8365
360.00003,2.99994,1136.9531
360.1,3.00099,1136.90887
360.2,3.00158,1137.02565
360.30003,3.00236,1137.11115
360.40003,3.00345,1136.90523
360.50003,3.00418,1137.09588
360.6,3.00495,1137.02249
360.7,3.00592,1136.99855
360.80003,3.00661,1137.09737
360.90003,3.00736,1136.75809
361.00003,3.00854,1137.09979
361.1,3.00916,1136.80121
361.2,3.00991,1136.35939
361.30003,3.01101,1136.987
361.40003,3.01165,1136.44525
361.50003,3.01232,1136.33228
361.6,3.01339,1136.48968
361.7,3.01422,1136.88447
361.80003,3.01495,1136.42216
361.90003,3.01586,1136.49182
362.00003,3.01666,1136.6684
362.1,3.01733,1136.62472
362.2,3.01848,1136.60134
362.30003,3.0192,1136.67864
362.40003,3.01987,1136.38015
362.50003,3.02095,1136.61438
362.6,3.02172,1136.56241
362.7,3.02234,1136.41461
362.80003,3.02328,1136.56018
362.90003,3.02429,1136.51985
363.00003,3.02496,1136.32334
363.1,3.02582,1136.00986
363.2,3.0267,1136.55338
363.30003,3.02737,1136.41471
363.40003,3.02836,1136.53447
363.50003,3.0293,1136.59995
363.6,3.02989,1136.34439
363.7,3.03083,1136.40595
363.80003,3.03179,1136.54165
363.90003,3.03238,1136.36628
364.00003,3.03319,1136.12749
364.1,3.03431,1136.5152
364.2,3.03498,1136.45568
364.30003,3.03578,1136.53438
364.40003,3.03675,1136.37885
364.50003,3.03739,1136.43687
364.6,3.03822,1136.26374
364.7,3.03937,1136.63813
